transaction_id,customer_id,merchant_id,amount,payment_method,failure_reason,retry_count,minutes_since_failure,customer_success_rate,method_success_rate,previous_failures,is_international,device_type,hour,day_of_week,recovery_success
TX090111,9220,1378,2696.2,UPI,TIMEOUT,3,5,0.9495891776490661,0.5693391132478121,1,0,desktop,5,1,0
TX090112,10905,2233,1039.05,WALLET,TIMEOUT,2,60,0.8943044845873458,0.33325534494666054,3,0,tablet,11,0,0
TX090113,14632,2589,882.55,NETBANKING,LIMIT,3,120,0.6138624240524676,0.4642723653459443,3,0,tablet,13,1,0
TX090114,10579,2414,243.82,UPI,TIMEOUT,2,30,0.6855363347195502,0.8376098801498169,2,0,desktop,7,6,1
TX090115,8416,2325,2101.58,WALLET,LIMIT,0,60,0.5323429137174015,0.5367360703600017,1,0,desktop,9,4,0
TX090116,15589,358,7455.98,WALLET,TIMEOUT,1,60,0.639064619177529,0.733102664510263,4,0,tablet,20,0,0
TX090117,3819,495,355.57,UPI,TIMEOUT,1,60,0.6075769292262857,0.5504769842350101,4,0,mobile,0,2,1
TX090118,9941,937,2071.36,WALLET,TIMEOUT,1,15,0.3962289278146324,0.8325046507413698,0,0,tablet,13,2,0
TX090119,14975,2871,1202.47,WALLET,LIMIT,1,5,0.422682647426477,0.9074858248819968,0,0,desktop,2,1,0
TX090120,9872,951,375.17,NETBANKING,LIMIT,3,120,0.7467487541356406,0.6363177633504278,0,0,mobile,20,0,1
TX090121,5617,193,1203.73,CARD,BANK_DECLINE,2,30,0.6424514529736558,0.5741295615894555,3,0,desktop,19,0,0
TX090122,3603,2706,774.35,WALLET,BANK_DECLINE,3,5,0.5188709826343405,0.3302934295970528,0,0,mobile,23,1,0
TX090123,16035,551,2374.65,CARD,BANK_DECLINE,1,30,0.8092333543023664,0.5858386549019,4,0,mobile,8,1,0
TX090124,2177,377,3333.71,NETBANKING,NETWORK,1,15,0.3014777754544367,0.38683729965233904,0,0,desktop,10,0,0
TX090125,12403,1363,5357.67,UPI,NETWORK,0,240,0.4749877569592673,0.7591680479994521,3,1,tablet,0,4,0
TX090126,11259,2943,532.19,CARD,TIMEOUT,3,60,0.3860724618326561,0.3276811216025969,2,0,mobile,13,2,0
TX090127,9482,1530,2069.81,UPI,LIMIT,0,5,0.44816193354553413,0.543770865918141,3,0,tablet,2,2,0
TX090128,17597,2180,739.99,NETBANKING,NETWORK,0,15,0.739256066411288,0.768145268126023,2,0,desktop,13,6,0
TX090129,15910,1203,2915.89,NETBANKING,NETWORK,2,15,0.49067429848340344,0.6242483514851549,3,0,desktop,16,3,0
TX090130,2871,1367,2529.66,WALLET,LIMIT,0,60,0.6130286690855176,0.4236258347221048,4,0,desktop,6,5,0
TX090131,15934,217,2670.56,NETBANKING,BANK_DECLINE,2,240,0.5727286241414262,0.5869271597235766,4,0,mobile,22,2,1
TX090132,12172,2517,216.54,CARD,BANK_DECLINE,0,120,0.9441318028425143,0.6312560617978819,2,0,tablet,12,6,0
TX090133,13529,226,515.78,NETBANKING,TIMEOUT,3,15,0.7503206617279492,0.503834881385167,2,0,mobile,22,4,0
TX090134,18118,1100,834.01,WALLET,BANK_DECLINE,1,120,0.5830873683201789,0.825546160844671,3,0,tablet,7,1,0
TX090135,15478,591,1258.77,WALLET,NETWORK,3,60,0.7300608972238711,0.7446567354110563,4,1,mobile,1,2,0
TX090136,11124,165,887.84,WALLET,NETWORK,1,60,0.4387847259622091,0.6547933925783905,4,0,mobile,7,2,0
TX090137,1981,1410,6699.34,WALLET,BANK_DECLINE,2,60,0.4446889256382448,0.8632284085398831,3,0,mobile,16,0,0
TX090138,12144,256,407.48,NETBANKING,TIMEOUT,2,240,0.6739970715009266,0.310739676662947,2,0,mobile,2,5,0
TX090139,17845,1832,312.32,NETBANKING,TIMEOUT,2,15,0.32405845765777724,0.5610910828107215,1,0,mobile,1,4,0
TX090140,5212,2824,586.28,WALLET,LIMIT,1,30,0.7748789818708253,0.9299413422311011,4,0,tablet,3,1,0
TX090141,18990,1816,1655.89,NETBANKING,BANK_DECLINE,2,60,0.8571665342166024,0.3485247143667264,4,0,desktop,12,1,0
TX090142,12619,1110,1208.3,NETBANKING,LIMIT,0,240,0.30678284880067436,0.488053965697145,0,1,tablet,16,5,0
TX090143,3856,2695,544.95,UPI,BANK_DECLINE,1,120,0.5458531035249471,0.9123901280845144,1,0,tablet,1,2,1
TX090144,14302,930,2104.02,CARD,LIMIT,0,5,0.7503902301760912,0.5566752047343486,3,0,tablet,17,1,1
TX090145,6208,2857,2792.18,NETBANKING,NETWORK,1,5,0.8507440416659684,0.44852357636414775,0,0,mobile,4,0,1
TX090146,3902,2849,3868.07,WALLET,BANK_DECLINE,1,60,0.5477386928024595,0.34882735400501974,3,0,tablet,6,2,0
TX090147,4530,2695,793.31,UPI,TIMEOUT,0,5,0.6956026795674068,0.3894857327340769,4,1,tablet,16,3,0
TX090148,17159,1992,1137.44,UPI,NETWORK,3,15,0.5142993589983555,0.8848128843589615,3,1,tablet,20,6,0
TX090149,7123,2285,11463.59,UPI,NETWORK,2,5,0.8138423644189976,0.9481740854755507,2,0,mobile,17,4,1
TX090150,3022,1976,513.48,CARD,LIMIT,0,240,0.3977413179533168,0.6966857292233108,2,0,desktop,23,2,0
TX090151,2855,1172,439.7,UPI,LIMIT,1,5,0.8233081973088134,0.832304961712012,1,0,mobile,11,6,1
TX090152,18402,2536,5146.0,CARD,TIMEOUT,1,120,0.4636948417202396,0.3995986121061632,1,0,desktop,6,5,0
TX090153,13872,276,508.85,UPI,TIMEOUT,2,240,0.8519703120626017,0.5227376402765196,2,0,desktop,13,6,0
TX090154,10693,2581,277.12,UPI,BANK_DECLINE,0,240,0.55911960627514,0.38308194732545825,0,0,tablet,2,1,1
TX090155,15658,1426,3651.04,CARD,TIMEOUT,1,5,0.5692861319509656,0.8089329172534132,4,0,desktop,11,6,0
TX090156,13138,1747,997.93,CARD,TIMEOUT,1,240,0.8585823308096423,0.716059471743792,1,0,tablet,15,2,1
TX090157,10694,190,1836.91,WALLET,LIMIT,3,120,0.41012423934374515,0.3802403123193449,0,0,tablet,5,3,0
TX090158,6170,119,1108.64,NETBANKING,TIMEOUT,1,5,0.6358680420731253,0.7959036089713998,4,0,tablet,12,0,0
TX090159,14983,1325,546.58,UPI,NETWORK,2,5,0.9286766144461316,0.6017786550212083,2,0,tablet,13,3,0
TX090160,4264,997,1203.03,CARD,BANK_DECLINE,1,60,0.7476532993347316,0.7459641068283295,1,0,tablet,7,3,0
TX090161,3759,1177,2727.1,UPI,LIMIT,1,120,0.4930956856184022,0.5367872264899748,4,0,mobile,8,2,0
TX090162,1102,2891,1551.69,CARD,NETWORK,1,15,0.6854430274706989,0.6228396227893933,4,0,tablet,10,3,1
TX090163,2673,2784,1880.05,NETBANKING,TIMEOUT,2,60,0.8859803331636995,0.9319644787134216,4,0,tablet,23,1,0
TX090164,19263,1741,1969.87,UPI,LIMIT,0,120,0.9471745874332778,0.32026815373025275,4,0,desktop,16,0,0
TX090165,9530,2647,2410.62,WALLET,NETWORK,2,5,0.5626739226489585,0.7523864843501674,2,0,mobile,19,6,0
TX090166,12453,1318,985.7,NETBANKING,TIMEOUT,2,30,0.6062920132077512,0.3815402534045751,4,0,desktop,23,2,0
TX090167,12380,1916,712.2,UPI,LIMIT,2,5,0.7387862244780778,0.8066572369075107,0,0,mobile,10,1,1
TX090168,11310,2908,525.32,NETBANKING,NETWORK,2,240,0.673108281440671,0.7567943008881677,1,0,tablet,17,6,1
TX090169,4016,2540,1276.3,CARD,BANK_DECLINE,0,60,0.4010506327872686,0.5181895977061121,2,0,desktop,7,4,0
TX090170,11150,1041,408.58,CARD,LIMIT,1,5,0.7520877191009139,0.3146389101809782,1,0,tablet,4,3,0
TX090171,6916,2119,2358.74,WALLET,BANK_DECLINE,3,60,0.6097865171259523,0.9072074892936284,2,0,tablet,6,4,0
TX090172,4302,2296,400.45,CARD,NETWORK,1,5,0.9358583643262957,0.455574343089848,2,1,mobile,12,4,0
TX090173,2963,170,295.48,NETBANKING,TIMEOUT,0,240,0.3992156334865713,0.3659003091827006,2,0,tablet,10,0,0
TX090174,4522,2958,3285.17,CARD,LIMIT,3,240,0.5848880002134975,0.3453272923930931,1,0,mobile,13,6,0
TX090175,17080,823,2965.44,CARD,BANK_DECLINE,2,15,0.5799083691763037,0.43403451833828716,0,0,mobile,20,0,0
TX090176,12359,2056,2045.57,WALLET,NETWORK,0,5,0.4358821180900557,0.32516844755132907,1,0,mobile,21,2,0
TX090177,11535,1170,102.03,CARD,LIMIT,1,240,0.8457085671571767,0.5566483512067613,2,0,desktop,9,1,1
TX090178,6093,2250,1678.47,NETBANKING,BANK_DECLINE,3,120,0.5309606208201937,0.8547421806136983,3,1,mobile,4,4,0
TX090179,7155,1029,2348.35,UPI,LIMIT,2,15,0.5389560911378791,0.4523899229274677,2,0,mobile,15,3,0
TX090180,5693,2641,502.92,CARD,BANK_DECLINE,3,30,0.7290327087841264,0.5325949360836357,3,1,mobile,19,3,0
TX090181,19036,2919,3807.98,NETBANKING,TIMEOUT,1,240,0.8355039644898767,0.6075964971830263,1,1,mobile,2,0,1
TX090182,12029,1728,673.5,WALLET,LIMIT,3,60,0.8057876874582948,0.4671451289426931,3,0,tablet,5,4,0
TX090183,2727,873,1444.68,NETBANKING,BANK_DECLINE,0,240,0.8432119221348491,0.32365569532650035,3,0,desktop,15,3,0
TX090184,19761,475,875.16,WALLET,LIMIT,3,120,0.4634982501619219,0.5529055010025825,1,0,tablet,21,6,0
TX090185,16755,2955,654.68,WALLET,TIMEOUT,0,30,0.8206700540987628,0.48272577570918,3,1,tablet,23,4,0
TX090186,3403,1654,72.42,WALLET,TIMEOUT,1,15,0.685892815886342,0.6453178600037041,2,0,mobile,4,6,0
TX090187,12031,980,1703.02,UPI,BANK_DECLINE,3,60,0.4484104128051485,0.5638283401189346,0,0,desktop,21,6,0
TX090188,9723,621,772.49,UPI,NETWORK,2,5,0.6841496401999656,0.894094719930081,2,0,tablet,2,0,0
TX090189,9726,2214,1135.48,UPI,LIMIT,2,60,0.9089579658784968,0.4526228256072051,1,1,tablet,17,4,1
TX090190,19874,1849,563.86,CARD,TIMEOUT,3,60,0.6103834717693171,0.6592160360459233,0,0,desktop,6,4,0
TX090191,18762,2690,205.91,WALLET,TIMEOUT,0,15,0.773714635051471,0.8947744055311877,2,0,mobile,19,5,0
TX090192,12808,820,616.89,CARD,NETWORK,3,240,0.8389078971186155,0.885262184531094,2,0,mobile,8,6,0
TX090193,19802,2906,575.76,CARD,NETWORK,2,30,0.7129759604989296,0.9014156293062341,4,0,tablet,10,6,0
TX090194,17429,1634,2209.58,CARD,BANK_DECLINE,0,120,0.7217280054890637,0.463044716263751,2,1,mobile,17,1,0
TX090195,17405,1992,185.79,NETBANKING,LIMIT,2,60,0.47863112333305124,0.8710583574332098,0,0,desktop,0,6,0
TX090196,14345,634,801.69,NETBANKING,LIMIT,3,30,0.5607223735610334,0.3289222853210267,3,0,desktop,2,2,0
TX090197,19532,905,1302.85,UPI,LIMIT,2,30,0.8209301192930785,0.4440435256422093,2,0,mobile,5,0,0
TX090198,16513,1375,152.79,NETBANKING,TIMEOUT,0,15,0.43549837984402806,0.3773132911712296,1,0,desktop,8,4,1
TX090199,17740,2494,10743.19,NETBANKING,NETWORK,2,240,0.6712609694140832,0.7652668835875404,0,0,mobile,11,5,1
TX090200,10841,296,4239.44,UPI,BANK_DECLINE,1,60,0.48760905052390713,0.4602269878579329,3,0,tablet,3,1,0
TX090201,19473,252,2104.61,UPI,BANK_DECLINE,2,5,0.6041450935099426,0.4722942718235831,2,0,tablet,16,6,0
TX090202,2488,214,1977.54,WALLET,BANK_DECLINE,0,15,0.5128713881122668,0.7721153401615316,0,0,desktop,11,0,1
TX090203,13359,1708,2777.63,WALLET,NETWORK,2,30,0.7764750775743399,0.8837384353756816,4,1,tablet,1,3,0
TX090204,4654,2967,1186.68,NETBANKING,BANK_DECLINE,1,15,0.34540328449462976,0.9148656720968451,2,0,tablet,5,1,0
TX090205,14421,1723,575.13,CARD,BANK_DECLINE,3,60,0.8335356509250296,0.6964569741497966,4,1,tablet,20,2,0
TX090206,19026,857,1024.79,CARD,TIMEOUT,3,5,0.7448237090274366,0.7977966550139792,2,0,tablet,19,3,1
TX090207,1764,2355,286.87,WALLET,NETWORK,3,120,0.3388122757686181,0.8263302348574157,0,0,desktop,18,4,0
TX090208,11311,1701,1964.28,UPI,NETWORK,1,5,0.7271324297720985,0.884816651754766,2,0,desktop,13,2,0
TX090209,2760,293,952.75,UPI,TIMEOUT,0,60,0.5996110370671766,0.5261733363746177,0,0,mobile,19,0,1
TX090210,11885,1959,123.98,NETBANKING,LIMIT,2,15,0.69103598133914,0.5016313936529652,4,0,mobile,21,5,0
TX090211,1045,2649,558.57,NETBANKING,TIMEOUT,1,60,0.3371822231700574,0.3121569718768438,2,0,desktop,14,6,0
TX090212,18796,2475,6917.77,CARD,NETWORK,0,60,0.8232628988692672,0.57362165536947,4,0,mobile,12,0,0
TX090213,10807,2853,767.53,NETBANKING,BANK_DECLINE,2,15,0.5139400167086167,0.9496427728243102,1,0,desktop,23,3,0
TX090214,4341,2418,523.1,NETBANKING,NETWORK,0,240,0.6541305242453016,0.5003887992848299,2,0,mobile,16,5,1
TX090215,9225,1997,424.85,UPI,LIMIT,0,60,0.3037303995565547,0.6693167805687541,2,0,desktop,18,6,0
TX090216,11209,939,2028.86,CARD,LIMIT,0,30,0.39656181546934394,0.4299349413815319,0,0,desktop,19,4,1
TX090217,4925,443,667.04,WALLET,NETWORK,0,30,0.770252821894832,0.7196465870149571,3,0,desktop,6,2,0
TX090218,2918,291,558.14,NETBANKING,BANK_DECLINE,0,5,0.6389864970016736,0.35301787484632074,0,0,tablet,4,0,0
TX090219,16825,1360,108.38,CARD,TIMEOUT,1,15,0.558064024364405,0.5985700639856266,0,0,desktop,11,3,1
TX090220,1268,132,1848.39,WALLET,BANK_DECLINE,1,120,0.4876344694377307,0.31879260157319544,3,0,tablet,3,6,0
TX090221,15461,1124,329.37,UPI,NETWORK,0,30,0.48266427015696944,0.3765518458452036,0,0,mobile,7,3,0
TX090222,3908,701,2436.28,UPI,NETWORK,1,60,0.6230948234750968,0.41388061403776244,0,0,desktop,17,2,1
TX090223,1200,787,2924.5,CARD,TIMEOUT,3,60,0.5155406912783864,0.39034067063671857,4,1,tablet,6,4,0
TX090224,7759,167,1956.89,UPI,BANK_DECLINE,2,5,0.8327279556916771,0.5061336339643845,1,0,desktop,11,1,0
TX090225,6973,741,4779.64,NETBANKING,TIMEOUT,2,120,0.6463709284549355,0.5131880293844764,1,0,tablet,21,6,0
TX090226,2068,1083,4148.22,UPI,BANK_DECLINE,3,5,0.5146111786488836,0.7514022556455653,0,0,desktop,18,0,0
TX090227,6790,2536,139.51,CARD,NETWORK,1,120,0.8015457519325604,0.487822540203664,3,0,tablet,9,6,0
TX090228,18861,2729,672.2,UPI,TIMEOUT,0,30,0.8675318319237777,0.6868464698915195,0,0,tablet,22,3,1
TX090229,17941,2844,413.06,CARD,TIMEOUT,3,15,0.4342455444690687,0.7258647774798511,4,0,mobile,2,2,0
TX090230,7779,474,2196.31,NETBANKING,BANK_DECLINE,0,60,0.3255720673406322,0.41375751575922826,0,0,tablet,6,1,1
TX090231,11282,1346,3155.87,NETBANKING,TIMEOUT,1,120,0.6244034262372964,0.6078584478829703,0,0,desktop,17,5,1
TX090232,5946,2686,467.3,CARD,LIMIT,1,240,0.8247056414183644,0.38820470467266155,2,0,tablet,15,3,0
TX090233,8955,2947,1255.11,NETBANKING,BANK_DECLINE,1,60,0.7842218544289716,0.7801450035952339,3,0,tablet,6,0,0
TX090234,12660,322,539.79,NETBANKING,BANK_DECLINE,3,15,0.7069011790611291,0.8799091690519185,1,1,desktop,7,3,0
TX090235,3990,2932,13795.2,CARD,NETWORK,0,60,0.4205188963272154,0.7178183999821628,0,0,desktop,13,1,0
TX090236,12220,391,693.43,NETBANKING,LIMIT,0,30,0.942122561308363,0.6596368547242915,4,0,tablet,6,3,1
TX090237,10440,628,786.85,NETBANKING,NETWORK,3,5,0.43032587845289993,0.3158473577907985,3,1,mobile,18,2,0
TX090238,14295,2977,713.74,NETBANKING,TIMEOUT,2,120,0.6203510696277883,0.5439397057394868,3,1,tablet,23,2,0
TX090239,1405,1240,604.53,CARD,BANK_DECLINE,3,240,0.349985141351045,0.4758787000196683,0,0,mobile,2,1,0
TX090240,12578,334,724.54,NETBANKING,LIMIT,0,30,0.920576722431963,0.46650619081496053,1,0,mobile,0,2,0
TX090241,14514,2398,9149.02,CARD,LIMIT,1,5,0.47770629502397566,0.31863958130046394,4,1,mobile,2,0,0
TX090242,16246,2418,150.55,CARD,LIMIT,3,30,0.32388170328967664,0.9429221232756257,4,0,desktop,1,4,0
TX090243,6422,1988,861.38,UPI,LIMIT,0,5,0.6290270991538014,0.4447283571498347,2,0,mobile,23,0,0
TX090244,16953,2617,896.45,UPI,BANK_DECLINE,3,15,0.5842524051596556,0.6328119809765191,4,0,mobile,7,6,0
TX090245,14166,2545,462.84,WALLET,BANK_DECLINE,2,120,0.7820485516810749,0.3521290981448661,0,0,tablet,19,2,1
TX090246,2436,957,143.73,NETBANKING,TIMEOUT,1,30,0.8832463478347397,0.5942290864267619,0,0,tablet,7,0,0
TX090247,6160,1586,4867.16,UPI,LIMIT,1,240,0.7406470675868785,0.7214227657475941,0,0,desktop,8,0,1
TX090248,13496,2787,2826.1,UPI,TIMEOUT,2,240,0.4356354384502338,0.46032167239344246,3,1,desktop,20,0,1
TX090249,17657,344,1808.27,CARD,TIMEOUT,3,120,0.37664065647853096,0.8962524311038627,2,1,desktop,1,5,0
TX090250,9287,1568,457.1,CARD,LIMIT,2,120,0.341618668442245,0.5294246296474978,2,0,tablet,17,2,0
TX090251,13297,1791,7690.73,UPI,BANK_DECLINE,3,15,0.7086456086363773,0.756016683097901,0,1,mobile,18,0,0
TX090252,9115,1967,4796.81,CARD,LIMIT,1,240,0.5713858726253525,0.6748958423732566,1,0,mobile,12,3,1
TX090253,5762,671,319.23,WALLET,BANK_DECLINE,0,5,0.7182037161739137,0.7278720011498452,1,0,mobile,8,3,1
TX090254,19201,2153,394.18,CARD,LIMIT,1,30,0.37722487214045036,0.6737347247411336,2,0,tablet,6,0,1
TX090255,14908,2891,5675.13,CARD,TIMEOUT,1,15,0.40301014597648255,0.7430879001534525,0,1,tablet,23,3,1
TX090256,14340,1549,867.19,NETBANKING,TIMEOUT,1,15,0.5095648566597493,0.7980224115844295,4,1,desktop,13,6,0
TX090257,3499,2151,1480.3,NETBANKING,NETWORK,3,15,0.34046218413720913,0.8841672474709481,0,0,mobile,5,4,0
TX090258,3227,2408,985.15,WALLET,NETWORK,1,240,0.8833120921448374,0.9276454835773149,4,1,mobile,0,4,0
TX090259,15550,2401,2046.69,UPI,TIMEOUT,0,240,0.729888074844679,0.3818262435716286,2,0,desktop,16,4,1
TX090260,1361,447,1091.52,WALLET,LIMIT,3,5,0.6034611132090169,0.8449778894226665,2,1,tablet,1,6,1
TX090261,19767,2124,2133.94,UPI,NETWORK,2,5,0.8024358372665488,0.4013967747387627,4,0,desktop,22,1,0
TX090262,4901,1317,2981.45,CARD,BANK_DECLINE,1,60,0.3520177404671297,0.4817919424603872,0,1,tablet,12,6,1
TX090263,3267,1211,153.97,UPI,TIMEOUT,2,240,0.7850775604076647,0.6608009433930594,4,0,mobile,23,3,0
TX090264,6816,1447,541.22,CARD,TIMEOUT,3,120,0.5088528012724239,0.8378367148664274,1,1,desktop,14,2,0
TX090265,1496,1675,1045.7,CARD,LIMIT,1,60,0.3240810719906545,0.945032520030388,0,0,mobile,8,0,0
TX090266,11914,2529,518.64,UPI,BANK_DECLINE,2,30,0.43598387322418275,0.46185869771713,3,0,tablet,6,6,0
TX090267,10579,2892,350.1,CARD,TIMEOUT,3,5,0.34238330855391735,0.6529717088622922,1,0,desktop,11,3,0
TX090268,5708,2367,2474.74,NETBANKING,LIMIT,3,240,0.5012002146221463,0.8664340248076821,3,0,tablet,17,0,0
TX090269,14486,2902,1062.89,CARD,TIMEOUT,1,60,0.35113489116650987,0.5406581769011366,2,0,mobile,22,4,1
TX090270,14068,1433,5268.85,CARD,BANK_DECLINE,3,120,0.5754550735950608,0.5284904636237907,4,0,mobile,6,2,0
TX090271,3357,899,541.85,UPI,LIMIT,2,120,0.8761703639306349,0.875698426552336,1,0,tablet,13,1,0
TX090272,11142,2998,850.88,UPI,LIMIT,3,240,0.3649025709211925,0.9410059166583433,3,0,tablet,9,6,0
TX090273,7121,2341,1297.63,UPI,NETWORK,2,5,0.8391296189238746,0.4638071617172961,1,1,desktop,3,5,0
TX090274,8328,2731,331.34,CARD,NETWORK,1,30,0.513003477636437,0.32941364589172434,1,0,mobile,7,0,0
TX090275,17196,2529,959.43,NETBANKING,TIMEOUT,3,60,0.7553521798165154,0.3521895560513496,4,0,desktop,19,4,0
TX090276,12179,1415,3020.49,CARD,NETWORK,0,15,0.7186716763297296,0.8483346460535723,3,1,desktop,0,0,0
TX090277,3233,669,2049.66,UPI,BANK_DECLINE,0,240,0.7957548292381934,0.8928099475807112,1,0,tablet,13,2,0
TX090278,15828,2347,1071.12,NETBANKING,LIMIT,3,15,0.6320540169045488,0.4393448612499593,1,0,tablet,8,6,1
TX090279,9943,2427,442.56,CARD,TIMEOUT,0,30,0.7549213615866699,0.520850501328191,1,0,desktop,3,1,1
TX090280,14301,2059,4787.83,WALLET,BANK_DECLINE,3,5,0.5498644679895965,0.5888386809308586,3,0,mobile,4,6,0
TX090281,10759,1092,214.32,CARD,BANK_DECLINE,0,60,0.4585349714953168,0.6585572059518043,4,0,mobile,15,4,0
TX090282,11977,936,2108.49,WALLET,BANK_DECLINE,1,60,0.5565762182610721,0.7705757363335621,4,0,tablet,13,1,0
TX090283,18291,2633,971.9,UPI,LIMIT,1,30,0.8101742620993913,0.3349335311545773,0,0,mobile,18,2,0
TX090284,12437,241,2659.81,CARD,TIMEOUT,0,240,0.5721968603155642,0.6861175777651864,1,0,tablet,11,0,0
TX090285,15239,2172,1121.69,WALLET,NETWORK,2,60,0.7900836882776092,0.40348534971706784,2,0,tablet,7,4,0
TX090286,5748,2579,3260.25,UPI,NETWORK,3,15,0.5903526416042474,0.8687438006306842,4,0,desktop,13,1,0
TX090287,17341,1094,872.64,CARD,TIMEOUT,2,240,0.8829795245196581,0.3854534657029752,4,0,tablet,8,4,0
TX090288,6188,124,2126.76,UPI,TIMEOUT,3,120,0.510245190641303,0.3643291269863356,1,1,tablet,11,2,0
TX090289,9681,1295,225.47,WALLET,NETWORK,2,120,0.612313177419662,0.8647127144756688,4,0,mobile,7,5,0
TX090290,2513,1370,5040.57,UPI,NETWORK,1,15,0.4838400748479065,0.9039321077723654,2,0,tablet,9,2,0
TX090291,10369,529,5817.39,UPI,LIMIT,0,120,0.9075837510337306,0.7328893527118502,0,0,desktop,6,5,1
TX090292,11800,1056,1549.12,WALLET,BANK_DECLINE,0,15,0.4835757959966058,0.7079208651436717,3,0,mobile,10,1,0
TX090293,1501,886,1386.21,CARD,LIMIT,2,240,0.6138681321449837,0.7666052095977761,4,0,desktop,21,6,0
TX090294,9086,638,781.59,UPI,BANK_DECLINE,2,120,0.8713904465286155,0.4174049953304344,3,0,tablet,8,0,0
TX090295,13280,2322,6752.49,UPI,TIMEOUT,0,15,0.3584603888322491,0.7471617981936268,1,0,mobile,19,5,0
TX090296,5331,209,1012.85,NETBANKING,TIMEOUT,2,120,0.6256542091832142,0.9352872476781484,3,0,mobile,8,5,0
TX090297,14531,2864,1417.49,WALLET,LIMIT,0,30,0.7168753972439033,0.3757773348801881,1,0,desktop,8,3,0
TX090298,7337,2962,2309.23,UPI,LIMIT,1,15,0.813933113710775,0.47288890091896857,4,1,mobile,18,2,0
TX090299,3306,434,2496.52,UPI,LIMIT,1,15,0.4803168265262959,0.4445334448611462,4,0,mobile,3,3,0
TX090300,16308,1459,1707.99,NETBANKING,BANK_DECLINE,3,120,0.8544455698629521,0.7140979094213165,3,1,desktop,8,1,0
TX090301,17867,2570,716.94,NETBANKING,TIMEOUT,2,240,0.9411774060473848,0.6510375876246111,0,0,mobile,0,6,0
TX090302,1429,2138,2199.97,WALLET,TIMEOUT,0,240,0.8198632903295027,0.7681888699065078,1,1,mobile,18,2,0
TX090303,2190,1441,3303.2,NETBANKING,LIMIT,1,5,0.41066341426726405,0.6931121701415179,1,0,tablet,18,3,0
TX090304,1845,2963,343.19,WALLET,LIMIT,0,240,0.5904229016522582,0.8157572478947286,1,0,mobile,18,1,1
TX090305,15363,2767,1415.77,UPI,TIMEOUT,0,120,0.63524018497376,0.35761176539413864,4,0,tablet,12,2,1
TX090306,11692,1725,3401.7,CARD,BANK_DECLINE,0,120,0.8391953609037863,0.6076969375050142,1,0,desktop,17,6,0
TX090307,5908,2333,57.78,NETBANKING,NETWORK,2,15,0.7285939016946106,0.7915134728497768,3,0,mobile,3,3,0
TX090308,9422,2017,274.33,CARD,NETWORK,0,60,0.8650826792203683,0.9105906807958308,2,0,mobile,2,3,1
TX090309,7765,125,431.28,CARD,BANK_DECLINE,3,120,0.5439023472759832,0.436153667914582,1,0,desktop,17,2,0
TX090310,5308,2282,355.56,NETBANKING,TIMEOUT,1,5,0.5947392996297424,0.5786833194406428,0,1,desktop,21,2,0
TX090311,11520,1316,145.74,WALLET,LIMIT,0,15,0.9307335319505121,0.8852495334980726,3,0,mobile,6,0,1
TX090312,7654,1452,1459.66,NETBANKING,BANK_DECLINE,3,15,0.4769021002228862,0.44914042184611813,3,0,mobile,23,6,0
TX090313,14790,1835,417.15,UPI,LIMIT,0,5,0.3894216993226207,0.5772908556366418,1,0,tablet,15,2,1
TX090314,11510,1338,546.01,UPI,NETWORK,0,60,0.5309978602253452,0.43158882561286294,0,0,desktop,6,4,0
TX090315,6998,410,595.25,UPI,LIMIT,3,15,0.9042602644566999,0.4671754305056504,0,0,tablet,7,6,0
TX090316,15072,2772,13588.75,NETBANKING,TIMEOUT,3,5,0.621328123568293,0.5230829393467583,2,0,tablet,18,4,0
TX090317,3226,2978,1687.31,WALLET,NETWORK,0,30,0.49738809972982445,0.550477544780718,2,0,tablet,3,5,1
TX090318,14452,2482,2736.11,CARD,NETWORK,0,30,0.9314508485334732,0.8116793029661784,0,0,mobile,1,3,1
TX090319,13638,1653,513.23,NETBANKING,TIMEOUT,1,120,0.4876853973831535,0.9411847465213221,0,0,tablet,14,4,0
TX090320,10933,1049,296.18,NETBANKING,LIMIT,2,240,0.4008746211370461,0.5187779627674612,3,0,mobile,17,3,0
TX090321,18432,1881,9446.39,WALLET,LIMIT,1,15,0.43808700270203593,0.41904218589874576,1,0,tablet,22,5,0
TX090322,18151,288,396.52,NETBANKING,TIMEOUT,1,5,0.788200199707893,0.6052362109953708,1,0,mobile,20,5,1
TX090323,14010,2511,884.82,UPI,BANK_DECLINE,3,120,0.9332937929921019,0.4705344530318515,3,0,desktop,4,3,0
TX090324,3198,1226,788.3,UPI,BANK_DECLINE,0,5,0.34067706667843334,0.695394340386109,4,0,desktop,3,0,0
TX090325,4563,2644,6595.45,WALLET,TIMEOUT,0,240,0.7289433190667254,0.4331030275011918,1,0,tablet,17,6,1
TX090326,17223,348,425.55,CARD,LIMIT,3,240,0.45021856919921655,0.6886129001594039,2,0,desktop,0,4,0
TX090327,17690,2095,2152.5,NETBANKING,TIMEOUT,2,120,0.3523688924089555,0.6999822551191877,0,0,mobile,3,2,1
TX090328,15708,968,153.68,CARD,LIMIT,1,5,0.9469314015659649,0.4819438869420406,0,1,desktop,2,2,1
